tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,monh
339,3/1/2020 12:32,3/1/2020 12:37,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,3203,Hamilton Park,40.72759597,-74.04424731,42107,Subscriber,1976,2,3
492,3/1/2020 12:33,3/1/2020 12:41,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42421,Customer,1991,2,3
539,3/1/2020 12:33,3/1/2020 12:42,3195,Sip Ave,40.7308971,-74.06391263,3210,Pershing Field,40.74267714,-74.05178863,42235,Subscriber,1985,1,3
359,3/1/2020 12:36,3/1/2020 12:42,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.7308971,-74.06391263,42295,Subscriber,2001,2,3
107,3/1/2020 12:39,3/1/2020 12:41,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,42563,Subscriber,1985,1,3
372,3/1/2020 12:39,3/1/2020 12:46,3199,Newport Pkwy,40.7287448,-74.0321082,3275,Columbus Drive,40.7183552,-74.03891444,42354,Subscriber,1981,1,3
480,3/1/2020 12:40,3/1/2020 12:48,3681,Grand St,40.71517768,-74.03768331,3213,Van Vorst Park,40.71848892,-74.04772663,42109,Subscriber,1978,1,3
337,3/1/2020 12:41,3/1/2020 12:46,3638,Washington St,40.7242941,-74.0354826,3186,Grove St PATH,40.71958612,-74.04311746,42458,Subscriber,1988,1,3
761,3/1/2020 12:44,3/1/2020 12:57,3213,Van Vorst Park,40.71848892,-74.04772663,3639,Harborside,40.7192517,-74.034234,42374,Subscriber,1986,1,3
166,3/1/2020 12:46,3/1/2020 12:49,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,42599,Subscriber,1953,2,3
276,3/1/2020 12:53,3/1/2020 12:58,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,42311,Subscriber,1960,1,3
619,3/1/2020 12:54,3/1/2020 13:05,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42401,Subscriber,1980,2,3
657,3/1/2020 12:56,3/1/2020 13:07,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42611,Subscriber,1981,1,3
503,3/1/2020 12:57,3/1/2020 13:06,3184,Paulus Hook,40.7141454,-74.0335519,3202,Newport PATH,40.7272235,-74.0337589,42272,Subscriber,1993,2,3
843,3/1/2020 12:57,3/1/2020 13:11,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958612,-74.04311746,42572,Customer,1969,0,3
81,3/1/2020 12:58,3/1/2020 12:59,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,42490,Subscriber,1984,1,3
450,3/1/2020 12:59,3/1/2020 13:07,3195,Sip Ave,40.7308971,-74.06391263,3207,Oakland Ave,40.7376037,-74.0524783,42352,Subscriber,1994,1,3
190,3/1/2020 13:00,3/1/2020 13:03,3211,Newark Ave,40.72152515,-74.04630454,3278,Monmouth and 6th,40.72568548,-74.04879034,42258,Subscriber,1989,1,3
682,3/1/2020 13:00,3/1/2020 13:11,3483,Montgomery St,40.71942,-74.05099,3268,Lafayette Park,40.71346383,-74.06285852,42617,Subscriber,1999,1,3
928,3/1/2020 13:02,3/1/2020 13:17,3694,Jackson Square,40.71113,-74.0789,3185,City Hall,40.7177325,-74.043845,42263,Subscriber,1988,1,3
191,3/1/2020 13:05,3/1/2020 13:08,3275,Columbus Drive,40.7183552,-74.03891444,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42499,Subscriber,1983,1,3
376,3/1/2020 13:05,3/1/2020 13:11,3213,Van Vorst Park,40.71848892,-74.04772663,3681,Grand St,40.71517768,-74.03768331,42164,Subscriber,1967,1,3
751,3/1/2020 13:09,3/1/2020 13:22,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.0337589,42128,Subscriber,1969,1,3
1090,3/1/2020 13:11,3/1/2020 13:29,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42241,Subscriber,1979,1,3
3089,3/1/2020 13:12,3/1/2020 14:04,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42176,Subscriber,1983,1,3
3081,3/1/2020 13:12,3/1/2020 14:04,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42371,Subscriber,1992,2,3
218,3/1/2020 13:18,3/1/2020 13:22,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,42399,Subscriber,1993,1,3
281,3/1/2020 13:19,3/1/2020 13:24,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42272,Subscriber,1988,1,3
269,3/1/2020 13:20,3/1/2020 13:24,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42368,Subscriber,1970,1,3
431,3/1/2020 13:20,3/1/2020 13:27,3192,Liberty Light Rail,40.7112423,-74.0557013,3184,Paulus Hook,40.7141454,-74.0335519,42496,Subscriber,1974,1,3
358,3/1/2020 13:22,3/1/2020 13:28,3639,Harborside,40.7192517,-74.034234,3211,Newark Ave,40.72152515,-74.04630454,42374,Subscriber,1988,1,3
218,3/1/2020 13:22,3/1/2020 13:26,3269,Brunswick & 6th,40.72601173,-74.05038893,3272,Jersey & 3rd,40.72333159,-74.04595256,42520,Subscriber,1989,1,3
123,3/1/2020 13:34,3/1/2020 13:36,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42266,Subscriber,1990,1,3
465,3/1/2020 13:37,3/1/2020 13:45,3195,Sip Ave,40.7308971,-74.06391263,3193,Lincoln Park,40.7246051,-74.07840595,42423,Subscriber,1968,1,3
214,3/1/2020 13:38,3/1/2020 13:42,3272,Jersey & 3rd,40.72333159,-74.04595256,3269,Brunswick & 6th,40.72601173,-74.05038893,42520,Subscriber,1989,1,3
833,3/1/2020 13:39,3/1/2020 13:53,3677,Glenwood Ave,40.72755147,-74.07106072,3211,Newark Ave,40.72152515,-74.04630454,42429,Customer,1969,0,3
676,3/1/2020 13:39,3/1/2020 13:51,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,42599,Subscriber,1971,2,3
674,3/1/2020 13:40,3/1/2020 13:51,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,42496,Subscriber,1984,1,3
552,3/1/2020 13:41,3/1/2020 13:50,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3270,Jersey & 6th St,40.72528911,-74.04557168,42484,Subscriber,1993,1,3
194,3/1/2020 13:41,3/1/2020 13:44,3209,Brunswick St,40.7241765,-74.0506564,3272,Jersey & 3rd,40.72333159,-74.04595256,42409,Subscriber,1986,1,3
475,3/1/2020 13:42,3/1/2020 13:50,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42401,Subscriber,1985,2,3
562,3/1/2020 13:42,3/1/2020 13:52,3214,Essex Light Rail,40.7127742,-74.0364857,3214,Essex Light Rail,40.7127742,-74.0364857,42165,Subscriber,1979,2,3
364,3/1/2020 13:44,3/1/2020 13:50,3276,Marin Light Rail,40.71458404,-74.04281706,3187,Warren St,40.7211236,-74.03805095,42250,Subscriber,1989,1,3
377,3/1/2020 13:44,3/1/2020 13:51,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42416,Customer,1993,2,3
624,3/1/2020 13:45,3/1/2020 13:55,3276,Marin Light Rail,40.71458404,-74.04281706,3272,Jersey & 3rd,40.72333159,-74.04595256,42268,Customer,1969,0,3
352,3/1/2020 13:45,3/1/2020 13:50,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,42173,Customer,1991,1,3
743,3/1/2020 13:46,3/1/2020 13:59,3185,City Hall,40.7177325,-74.043845,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42211,Subscriber,1994,1,3
328,3/1/2020 13:49,3/1/2020 13:55,3186,Grove St PATH,40.71958612,-74.04311746,3483,Montgomery St,40.71942,-74.05099,42339,Subscriber,1993,1,3
388,3/1/2020 13:49,3/1/2020 13:56,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42115,Subscriber,1991,1,3
383,3/1/2020 13:49,3/1/2020 13:56,3199,Newport Pkwy,40.7287448,-74.0321082,3639,Harborside,40.7192517,-74.034234,42241,Subscriber,1991,1,3
1870,3/1/2020 13:54,3/1/2020 14:25,3213,Van Vorst Park,40.71848892,-74.04772663,3213,Van Vorst Park,40.71848892,-74.04772663,42323,Subscriber,1988,1,3
1505,3/1/2020 13:55,3/1/2020 14:20,3193,Lincoln Park,40.7246051,-74.07840595,3210,Pershing Field,40.74267714,-74.05178863,42158,Subscriber,1953,2,3
666,3/1/2020 13:56,3/1/2020 14:07,3483,Montgomery St,40.71942,-74.05099,3187,Warren St,40.7211236,-74.03805095,42154,Subscriber,1980,2,3
310,3/1/2020 13:56,3/1/2020 14:01,3213,Van Vorst Park,40.71848892,-74.04772663,3184,Paulus Hook,40.7141454,-74.0335519,42194,Customer,1994,1,3
1352,3/1/2020 13:58,3/1/2020 14:21,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42397,Customer,1969,0,3
549,3/1/2020 13:59,3/1/2020 14:08,3195,Sip Ave,40.7308971,-74.06391263,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,42295,Customer,1969,0,3
409,3/1/2020 14:01,3/1/2020 14:07,3269,Brunswick & 6th,40.72601173,-74.05038893,3275,Columbus Drive,40.7183552,-74.03891444,42132,Subscriber,1987,1,3
799,3/1/2020 14:02,3/1/2020 14:15,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3209,Brunswick St,40.7241765,-74.0506564,42246,Customer,1993,1,3
142,3/1/2020 14:04,3/1/2020 14:06,3639,Harborside,40.7192517,-74.034234,3184,Paulus Hook,40.7141454,-74.0335519,42368,Subscriber,1988,1,3
271,3/1/2020 14:04,3/1/2020 14:08,3205,JC Medical Center,40.71653978,-74.04963791,3681,Grand St,40.71517768,-74.03768331,42625,Subscriber,1978,1,3
463,3/1/2020 14:12,3/1/2020 14:20,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3186,Grove St PATH,40.71958612,-74.04311746,42211,Subscriber,1985,2,3
585,3/1/2020 14:21,3/1/2020 14:31,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,42325,Subscriber,1992,1,3
918,3/1/2020 14:24,3/1/2020 14:39,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42397,Customer,1969,0,3
278,3/1/2020 14:24,3/1/2020 14:29,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,42381,Subscriber,1960,1,3
235,3/1/2020 14:26,3/1/2020 14:30,3187,Warren St,40.7211236,-74.03805095,3276,Marin Light Rail,40.71458404,-74.04281706,42200,Subscriber,1989,1,3
264,3/1/2020 14:26,3/1/2020 14:31,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42455,Subscriber,1980,1,3
146,3/1/2020 14:27,3/1/2020 14:30,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,42409,Subscriber,1986,2,3
561,3/1/2020 14:29,3/1/2020 14:38,3639,Harborside,40.7192517,-74.034234,3213,Van Vorst Park,40.71848892,-74.04772663,42363,Subscriber,1986,1,3
207,3/1/2020 14:30,3/1/2020 14:34,3275,Columbus Drive,40.7183552,-74.03891444,3276,Marin Light Rail,40.71458404,-74.04281706,42503,Subscriber,1985,1,3
392,3/1/2020 14:30,3/1/2020 14:37,3640,Journal Square,40.73367,-74.0625,3270,Jersey & 6th St,40.72528911,-74.04557168,42118,Subscriber,1978,1,3
330,3/1/2020 14:32,3/1/2020 14:37,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,42124,Subscriber,1990,1,3
181,3/1/2020 14:33,3/1/2020 14:36,3267,Morris Canal,40.71241882,-74.03852552,3276,Marin Light Rail,40.71458404,-74.04281706,42568,Subscriber,1986,2,3
1049,3/1/2020 14:36,3/1/2020 14:54,3210,Pershing Field,40.74267714,-74.05178863,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42158,Subscriber,1990,1,3
296,3/1/2020 14:39,3/1/2020 14:44,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42227,Subscriber,1984,1,3
88,3/1/2020 14:40,3/1/2020 14:42,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,42173,Subscriber,1978,1,3
211,3/1/2020 14:41,3/1/2020 14:44,3211,Newark Ave,40.72152515,-74.04630454,3209,Brunswick St,40.7241765,-74.0506564,42356,Subscriber,1988,2,3
662,3/1/2020 14:45,3/1/2020 14:56,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958612,-74.04311746,42373,Subscriber,1993,1,3
314,3/1/2020 14:45,3/1/2020 14:50,3275,Columbus Drive,40.7183552,-74.03891444,3214,Essex Light Rail,40.7127742,-74.0364857,42132,Customer,1993,1,3
328,3/1/2020 14:48,3/1/2020 14:53,3186,Grove St PATH,40.71958612,-74.04311746,3639,Harborside,40.7192517,-74.034234,42455,Subscriber,1968,1,3
295,3/1/2020 14:48,3/1/2020 14:53,3202,Newport PATH,40.7272235,-74.0337589,3639,Harborside,40.7192517,-74.034234,42596,Subscriber,1963,1,3
175,3/1/2020 14:49,3/1/2020 14:52,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42452,Subscriber,1978,1,3
988,3/1/2020 14:50,3/1/2020 15:07,3193,Lincoln Park,40.7246051,-74.07840595,3481,York St,40.71649,-74.04105,42134,Subscriber,1954,2,3
2225,3/1/2020 14:53,3/1/2020 15:30,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42117,Subscriber,1979,2,3
385,3/1/2020 14:54,3/1/2020 15:01,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,42160,Subscriber,1988,1,3
122,3/1/2020 14:55,3/1/2020 14:57,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,42466,Subscriber,1978,1,3
424,3/1/2020 14:55,3/1/2020 15:02,3211,Newark Ave,40.72152515,-74.04630454,3276,Marin Light Rail,40.71458404,-74.04281706,42429,Customer,1969,0,3
509,3/1/2020 14:56,3/1/2020 15:04,3213,Van Vorst Park,40.71848892,-74.04772663,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,42387,Customer,1969,0,3
1779,3/1/2020 14:56,3/1/2020 15:26,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42315,Customer,1969,0,3
1712,3/1/2020 14:57,3/1/2020 15:25,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42209,Customer,1969,0,3
252,3/1/2020 14:57,3/1/2020 15:01,3681,Grand St,40.71517768,-74.03768331,3639,Harborside,40.7192517,-74.034234,42625,Subscriber,1956,1,3
1694,3/1/2020 14:57,3/1/2020 15:25,3199,Newport Pkwy,40.7287448,-74.0321082,3192,Liberty Light Rail,40.7112423,-74.0557013,42496,Customer,1969,0,3
320,3/1/2020 14:59,3/1/2020 15:04,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,38231,Subscriber,1997,1,3
99,3/1/2020 14:59,3/1/2020 15:01,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,42129,Subscriber,1978,1,3
719,3/1/2020 14:59,3/1/2020 15:11,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42230,Customer,1992,2,3
788,3/1/2020 15:00,3/1/2020 15:13,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,3213,Van Vorst Park,40.71848892,-74.04772663,42440,Subscriber,1960,1,3
79,3/1/2020 15:00,3/1/2020 15:01,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42309,Subscriber,1986,2,3
520,3/1/2020 15:00,3/1/2020 15:09,3187,Warren St,40.7211236,-74.03805095,3483,Montgomery St,40.71942,-74.05099,42297,Subscriber,1985,2,3
721,3/1/2020 15:00,3/1/2020 15:12,3639,Harborside,40.7192517,-74.034234,3483,Montgomery St,40.71942,-74.05099,42397,Subscriber,1989,1,3
98,3/1/2020 15:01,3/1/2020 15:02,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,42283,Subscriber,1995,1,3
397,3/1/2020 15:05,3/1/2020 15:12,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42599,Subscriber,1987,2,3
385,3/1/2020 15:05,3/1/2020 15:12,3276,Marin Light Rail,40.71458404,-74.04281706,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42429,Customer,1969,0,3
629,3/1/2020 15:07,3/1/2020 15:17,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42231,Subscriber,1989,1,3
547,3/1/2020 15:07,3/1/2020 15:16,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,42208,Subscriber,1997,1,3
136,3/1/2020 15:08,3/1/2020 15:10,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,42505,Subscriber,1978,1,3
924,3/1/2020 15:09,3/1/2020 15:25,3276,Marin Light Rail,40.71458404,-74.04281706,3679,Bergen Ave,40.72210379,-74.071455,42371,Customer,1969,0,3
541,3/1/2020 15:10,3/1/2020 15:19,3214,Essex Light Rail,40.7127742,-74.0364857,3186,Grove St PATH,40.71958612,-74.04311746,42132,Subscriber,1969,2,3
145,3/1/2020 15:12,3/1/2020 15:15,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42309,Subscriber,1986,2,3
198,3/1/2020 15:12,3/1/2020 15:16,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,42232,Subscriber,1988,1,3
1572,3/1/2020 15:15,3/1/2020 15:42,3199,Newport Pkwy,40.7287448,-74.0321082,3279,Dixon Mills,40.72163014,-74.04996783,42592,Subscriber,1988,1,3
175,3/1/2020 15:16,3/1/2020 15:19,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,42211,Subscriber,1978,1,3
250,3/1/2020 15:16,3/1/2020 15:20,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,42544,Subscriber,1987,1,3
640,3/1/2020 15:19,3/1/2020 15:29,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,42229,Subscriber,1996,1,3
496,3/1/2020 15:19,3/1/2020 15:27,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3203,Hamilton Park,40.72759597,-74.04424731,42204,Subscriber,1991,1,3
249,3/1/2020 15:19,3/1/2020 15:23,3273,Manila & 1st,40.72165072,-74.04288411,3270,Jersey & 6th St,40.72528911,-74.04557168,42136,Subscriber,1957,1,3
171,3/1/2020 15:21,3/1/2020 15:24,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,42211,Subscriber,1977,1,3
221,3/1/2020 15:21,3/1/2020 15:25,3185,City Hall,40.7177325,-74.043845,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42263,Subscriber,1985,1,3
178,3/1/2020 15:22,3/1/2020 15:25,3278,Monmouth and 6th,40.72568548,-74.04879034,3211,Newark Ave,40.72152515,-74.04630454,42258,Subscriber,1988,1,3
168,3/1/2020 15:22,3/1/2020 15:25,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,42107,Subscriber,1978,1,3
384,3/1/2020 15:23,3/1/2020 15:29,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,42157,Subscriber,1970,1,3
3606,3/1/2020 15:23,3/1/2020 16:23,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42569,Customer,1992,1,3
3589,3/1/2020 15:23,3/1/2020 16:23,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,17273,Customer,1994,1,3
3574,3/1/2020 15:24,3/1/2020 16:23,3276,Marin Light Rail,40.71458404,-74.04281706,3276,Marin Light Rail,40.71458404,-74.04281706,42156,Customer,1992,2,3
212,3/1/2020 15:25,3/1/2020 15:28,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,42132,Subscriber,1988,1,3
2280,3/1/2020 15:25,3/1/2020 16:03,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,42531,Customer,1969,0,3
1060,3/1/2020 15:25,3/1/2020 15:43,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42329,Subscriber,1954,1,3
206,3/1/2020 15:27,3/1/2020 15:31,3267,Morris Canal,40.71241882,-74.03852552,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42309,Subscriber,1986,2,3
252,3/1/2020 15:30,3/1/2020 15:34,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,42613,Subscriber,1990,1,3
2171,3/1/2020 15:30,3/1/2020 16:06,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42342,Subscriber,1979,2,3
266,3/1/2020 15:30,3/1/2020 15:35,3186,Grove St PATH,40.71958612,-74.04311746,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42538,Subscriber,1979,1,3
2128,3/1/2020 15:30,3/1/2020 16:06,3186,Grove St PATH,40.71958612,-74.04311746,3210,Pershing Field,40.74267714,-74.05178863,42274,Customer,1999,1,3
2133,3/1/2020 15:30,3/1/2020 16:06,3186,Grove St PATH,40.71958612,-74.04311746,3210,Pershing Field,40.74267714,-74.05178863,42399,Customer,2001,2,3
766,3/1/2020 15:32,3/1/2020 15:45,3209,Brunswick St,40.7241765,-74.0506564,3194,McGinley Square,40.72533993,-74.06762213,42381,Subscriber,1985,1,3
1035,3/1/2020 15:33,3/1/2020 15:50,3186,Grove St PATH,40.71958612,-74.04311746,3280,Astor Place,40.7192822,-74.07126188,42237,Subscriber,1960,1,3
163,3/1/2020 15:34,3/1/2020 15:37,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3275,Columbus Drive,40.7183552,-74.03891444,42309,Subscriber,1986,2,3
203,3/1/2020 15:35,3/1/2020 15:38,3278,Monmouth and 6th,40.72568548,-74.04879034,3273,Manila & 1st,40.72165072,-74.04288411,42196,Subscriber,1978,1,3
3075,3/1/2020 15:35,3/1/2020 16:26,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42611,Customer,1994,1,3
169,3/1/2020 15:36,3/1/2020 15:38,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,42200,Subscriber,1989,1,3
3070,3/1/2020 15:36,3/1/2020 16:27,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,42132,Customer,1993,1,3
349,3/1/2020 15:40,3/1/2020 15:46,3275,Columbus Drive,40.7183552,-74.03891444,3202,Newport PATH,40.7272235,-74.0337589,42354,Subscriber,1992,2,3
426,3/1/2020 15:41,3/1/2020 15:48,3186,Grove St PATH,40.71958612,-74.04311746,3199,Newport Pkwy,40.7287448,-74.0321082,42613,Subscriber,1978,1,3
198,3/1/2020 15:41,3/1/2020 15:45,3195,Sip Ave,40.7308971,-74.06391263,3194,McGinley Square,40.72533993,-74.06762213,42264,Subscriber,1966,1,3
452,3/1/2020 15:42,3/1/2020 15:49,3185,City Hall,40.7177325,-74.043845,3278,Monmouth and 6th,40.72568548,-74.04879034,42133,Subscriber,1965,1,3
317,3/1/2020 15:42,3/1/2020 15:47,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,42495,Subscriber,1986,1,3
218,3/1/2020 15:42,3/1/2020 15:46,3276,Marin Light Rail,40.71458404,-74.04281706,3267,Morris Canal,40.71241882,-74.03852552,42176,Subscriber,1979,2,3
518,3/1/2020 15:43,3/1/2020 15:52,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42163,Subscriber,1983,2,3
517,3/1/2020 15:44,3/1/2020 15:52,3203,Hamilton Park,40.72759597,-74.04424731,3639,Harborside,40.7192517,-74.034234,42204,Customer,1996,1,3
273,3/1/2020 15:45,3/1/2020 15:50,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,42606,Customer,1969,0,3
480,3/1/2020 15:46,3/1/2020 15:54,3272,Jersey & 3rd,40.72333159,-74.04595256,3638,Washington St,40.7242941,-74.0354826,42268,Customer,1995,1,3
172,3/1/2020 15:46,3/1/2020 15:49,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,42470,Subscriber,1981,1,3
153,3/1/2020 15:47,3/1/2020 15:50,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,42200,Subscriber,1989,1,3
150,3/1/2020 15:47,3/1/2020 15:50,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42211,Subscriber,1987,1,3
255,3/1/2020 15:48,3/1/2020 15:52,3279,Dixon Mills,40.72163014,-74.04996783,3205,JC Medical Center,40.71653978,-74.04963791,42592,Subscriber,1976,1,3
402,3/1/2020 15:49,3/1/2020 15:56,3210,Pershing Field,40.74267714,-74.05178863,3220,5 Corners Library,40.73496102,-74.05950308,42235,Subscriber,1992,1,3
